id,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
5301,BDCQ.SEB2X2A,2012.09,8835.862448,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5302,BDCQ.SEB2X2A,2012.12,9376.539744,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5303,BDCQ.SEB2X2A,2013.03,8765.628968,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5304,BDCQ.SEB2X2A,2013.06,9190.252103,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5305,BDCQ.SEB2X2A,2013.09,9176.027061,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5306,BDCQ.SEB2X2A,2013.12,9870.982869,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5307,BDCQ.SEB2X2A,2014.03,9066.329143,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5308,BDCQ.SEB2X2A,2014.06,9644.063494,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5309,BDCQ.SEB2X2A,2014.09,9752.452549,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5310,BDCQ.SEB2X2A,2014.12,10385.152,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5311,BDCQ.SEB2X2A,2015.03,9542.455488,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5312,BDCQ.SEB2X2A,2015.06,10135.44798,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5313,BDCQ.SEB2X2A,2015.09,10436.62426,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5314,BDCQ.SEB2X2A,2015.12,10706.25237,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5315,BDCQ.SEB2X2A,2016.03,10479.26534,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5316,BDCQ.SEB2X2A,2016.06,10632.53103,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5317,BDCQ.SEB2X2A,2016.09,10822.12558,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5318,BDCQ.SEB2X2A,2016.12,11340.09758,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5319,BDCQ.SEB2X2A,2017.03,10903.92052,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5320,BDCQ.SEB2X2A,2017.06,11315.14712,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5321,BDCQ.SEB2X2A,2017.09,11512.52064,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5322,BDCQ.SEB2X2A,2017.12,12201.50119,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5323,BDCQ.SEB2X2A,2018.03,11610.238,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5324,BDCQ.SEB2X2A,2018.06,12143.74264,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5325,BDCQ.SEB2X2A,2018.09,12362.09315,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5326,BDCQ.SEB2X2A,2018.12,13233.0369,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5327,BDCQ.SEB2X2A,2019.03,12213.22915,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5328,BDCQ.SEB2X2A,2019.06,13003.6031,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5329,BDCQ.SEB2X2A,2019.09,13265.97697,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5330,BDCQ.SEB2X2A,2019.12,14401.53581,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5331,BDCQ.SEB2X2A,2020.03,13169.15188,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5332,BDCQ.SEB2X2A,2020.06,13402.6878,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5333,BDCQ.SEB2X2A,2020.09,14197.03285,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5334,BDCQ.SEB2X2A,2020.12,14415.16168,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5335,BDCQ.SEB2X2A,2021.03,14111.96428,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5336,BDCQ.SEB2X2A,2021.06,14803.30896,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5337,BDCQ.SEB2X2A,2021.09,15177.92568,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5338,BDCQ.SEB2X2A,2021.12,16252.80899,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5339,BDCQ.SEB2X2A,2022.03,15727.57824,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5340,BDCQ.SEB2X2A,2022.06,16329.55343,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5341,BDCQ.SEC1AAA,2011.06,98572,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5342,BDCQ.SEC1AAA,2011.09,97169,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5343,BDCQ.SEC1AAA,2011.12,104510,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5344,BDCQ.SEC1AAA,2012.03,103528,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5345,BDCQ.SEC1AAA,2012.06,96478,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5346,BDCQ.SEC1AAA,2012.09,93718,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5347,BDCQ.SEC1AAA,2012.12,103220,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5348,BDCQ.SEC1AAA,2013.03,102941,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5349,BDCQ.SEC1AAA,2013.06,96945,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5350,BDCQ.SEC1AAA,2013.09,94908,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5351,BDCQ.SEC1AAA,2013.12,105989,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5352,BDCQ.SEC1AAA,2014.03,105637,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5353,BDCQ.SEC1AAA,2014.06,98159,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5354,BDCQ.SEC1AAA,2014.09,95968,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5355,BDCQ.SEC1AAA,2014.12,107372,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5356,BDCQ.SEC1AAA,2015.03,107673,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5357,BDCQ.SEC1AAA,2015.06,99645,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5358,BDCQ.SEC1AAA,2015.09,96492,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5359,BDCQ.SEC1AAA,2015.12,107725,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5360,BDCQ.SEC1AAA,2016.03,108723,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5361,BDCQ.SEC1AAA,2016.06,101046,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5362,BDCQ.SEC1AAA,2016.09,98824,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5363,BDCQ.SEC1AAA,2016.12,111934,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5364,BDCQ.SEC1AAA,2017.03,114153,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5365,BDCQ.SEC1AAA,2017.06,107007,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5366,BDCQ.SEC1AAA,2017.09,104254,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5367,BDCQ.SEC1AAA,2017.12,118387,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5368,BDCQ.SEC1AAA,2018.03,119059,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5369,BDCQ.SEC1AAA,2018.06,111495,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5370,BDCQ.SEC1AAA,2018.09,107851,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5371,BDCQ.SEC1AAA,2018.12,123638,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5372,BDCQ.SEC1AAA,2019.03,123029,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5373,BDCQ.SEC1AAA,2019.06,114674,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5374,BDCQ.SEC1AAA,2019.09,108823,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5375,BDCQ.SEC1AAA,2019.12,124394,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5376,BDCQ.SEC1AAA,2020.03,119917,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5377,BDCQ.SEC1AAA,2020.06,104960,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5378,BDCQ.SEC1AAA,2020.09,100605,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5379,BDCQ.SEC1AAA,2020.12,115802,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5380,BDCQ.SEC1AAA,2021.03,113290,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5381,BDCQ.SEC1AAA,2021.06,111293,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5382,BDCQ.SEC1AAA,2021.09,115812,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5383,BDCQ.SEC1AAA,2021.12,134121,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5384,BDCQ.SEC1AAA,2022.03,132304,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5385,BDCQ.SEC1AAA,2022.06,130926,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,15-19,Actual,,
5386,BDCQ.SEC1ABA,2011.06,191834,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5387,BDCQ.SEC1ABA,2011.09,192629,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5388,BDCQ.SEC1ABA,2011.12,198934,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5389,BDCQ.SEC1ABA,2012.03,198938,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5390,BDCQ.SEC1ABA,2012.06,199166,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5391,BDCQ.SEC1ABA,2012.09,195687,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5392,BDCQ.SEC1ABA,2012.12,202390,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5393,BDCQ.SEC1ABA,2013.03,203575,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5394,BDCQ.SEC1ABA,2013.06,204080,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5395,BDCQ.SEC1ABA,2013.09,202463,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5396,BDCQ.SEC1ABA,2013.12,210604,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5397,BDCQ.SEC1ABA,2014.03,211926,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5398,BDCQ.SEC1ABA,2014.06,210850,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5399,BDCQ.SEC1ABA,2014.09,209088,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5400,BDCQ.SEC1ABA,2014.12,217495,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5401,BDCQ.SEC1ABA,2015.03,219759,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5402,BDCQ.SEC1ABA,2015.06,219818,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5403,BDCQ.SEC1ABA,2015.09,215737,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5404,BDCQ.SEC1ABA,2015.12,223694,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5405,BDCQ.SEC1ABA,2016.03,225356,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5406,BDCQ.SEC1ABA,2016.06,225409,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5407,BDCQ.SEC1ABA,2016.09,221612,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5408,BDCQ.SEC1ABA,2016.12,229539,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5409,BDCQ.SEC1ABA,2017.03,230937,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5410,BDCQ.SEC1ABA,2017.06,231923,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5411,BDCQ.SEC1ABA,2017.09,226136,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5412,BDCQ.SEC1ABA,2017.12,233452,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5413,BDCQ.SEC1ABA,2018.03,233194,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5414,BDCQ.SEC1ABA,2018.06,230208,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5415,BDCQ.SEC1ABA,2018.09,222442,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5416,BDCQ.SEC1ABA,2018.12,231384,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5417,BDCQ.SEC1ABA,2019.03,231525,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5418,BDCQ.SEC1ABA,2019.06,228801,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5419,BDCQ.SEC1ABA,2019.09,223050,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5420,BDCQ.SEC1ABA,2019.12,232543,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5421,BDCQ.SEC1ABA,2020.03,230723,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5422,BDCQ.SEC1ABA,2020.06,221702,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5423,BDCQ.SEC1ABA,2020.09,214784,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5424,BDCQ.SEC1ABA,2020.12,223154,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5425,BDCQ.SEC1ABA,2021.03,222636,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5426,BDCQ.SEC1ABA,2021.06,221541,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5427,BDCQ.SEC1ABA,2021.09,222401,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5428,BDCQ.SEC1ABA,2021.12,231776,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5429,BDCQ.SEC1ABA,2022.03,228255,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5430,BDCQ.SEC1ABA,2022.06,224251,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,20-24,Actual,,
5431,BDCQ.SEC1ACA,2011.06,184750,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5432,BDCQ.SEC1ACA,2011.09,184718,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5433,BDCQ.SEC1ACA,2011.12,187528,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5434,BDCQ.SEC1ACA,2012.03,186153,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5435,BDCQ.SEC1ACA,2012.06,189526,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5436,BDCQ.SEC1ACA,2012.09,187395,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5437,BDCQ.SEC1ACA,2012.12,190611,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5438,BDCQ.SEC1ACA,2013.03,191748,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5439,BDCQ.SEC1ACA,2013.06,195696,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5440,BDCQ.SEC1ACA,2013.09,194938,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5441,BDCQ.SEC1ACA,2013.12,200495,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
5442,BDCQ.SEC1ACA,2014.03,202118,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,25-29,Actual,,
